<X>, <Y>, <dY>
1.092504590000000e-04, 3.086385000000000e+05, 2.766170900000000e+03
1.243581760000000e-04, 2.678900000000000e+04, 1.146073000000000e+03
1.394658820000000e-04, -1.135569380000000e+05, 6.151427000000000e+02
1.545735980000000e-04, -8.203750000000000e+03, 3.588575740000000e+02
1.696813040000000e-04, 2.032187500000000e+03, 2.284897460000000e+02
1.847890210000000e-04, 5.332289060000000e+03, 1.631261750000000e+02
1.998967260000000e-04, 6.868191410000000e+03, 1.246702270000000e+02
2.150044310000000e-04, 6.475562500000000e+03, 9.878820800000000e+01
2.301121600000000e-04, 5.846371090000000e+03, 8.074956510000000e+01
2.452198650000000e-04, 5.247410160000000e+03, 6.712761690000001e+01
2.603275700000000e-04, 4.832129880000000e+03, 5.707292180000000e+01
2.754352750000000e-04, 4.483536130000000e+03, 4.945114520000000e+01
2.905429810000000e-04, 3.893815430000000e+03, 4.190632250000000e+01
3.056507090000000e-04, 3.772944820000000e+03, 3.625543590000000e+01
3.207584140000001e-04, 3.739527340000000e+03, 3.197744560000000e+01
3.358661200000000e-04, 3.574012700000000e+03, 2.885494420000000e+01
3.509738250000000e-04, 3.456878660000000e+03, 2.668145940000000e+01
3.660815540000000e-04, 3.347852540000000e+03, 2.469352530000000e+01
3.811892590000000e-04, 3.260998540000000e+03, 2.305772590000000e+01
3.962969870000000e-04, 3.193834720000000e+03, 2.167962840000000e+01
4.114046690000001e-04, 3.158868650000000e+03, 2.057577710000000e+01
4.265123980000001e-04, 3.103204100000000e+03, 1.961091610000000e+01
4.416200800000000e-04, 2.990704590000000e+03, 1.859602360000000e+01
4.567278080000000e-04, 2.940281740000000e+03, 1.784097480000000e+01
4.718355370000000e-04, 2.839971680000000e+03, 1.698200990000000e+01
4.869432190000000e-04, 2.733185790000000e+03, 1.623766710000000e+01
5.020509470000000e-04, 2.670495120000000e+03, 1.566385940000000e+01
5.171586760000000e-04, 2.581945310000000e+03, 1.498761270000000e+01
5.322663580000001e-04, 2.495367190000000e+03, 1.435853290000000e+01
5.473740860000001e-04, 2.376995850000000e+03, 1.366924000000000e+01
5.624817680000000e-04, 2.321404790000000e+03, 1.320490840000000e+01
5.775894970000000e-04, 2.218928220000000e+03, 1.267512800000000e+01
5.926972260000001e-04, 2.183891360000000e+03, 1.233503910000000e+01
6.078049070000000e-04, 2.120115480000000e+03, 1.190255260000000e+01
6.229126360000000e-04, 2.051002440000000e+03, 1.149578670000000e+01
6.380203180000000e-04, 1.964681400000000e+03, 1.102623650000000e+01
